killmail id,killmail time,ship type id,ship name
70464836,2018-06-08T06:49:18Z,17718,Phantasm
70464398,2018-06-08T06:03:19Z,12005,Ishtar
70464308,2018-06-08T05:54:39Z,12019,Sacrilege
70464048,2018-06-08T05:26:00Z,12005,Ishtar
70463954,2018-06-08T05:15:54Z,12005,Ishtar
70463679,2018-06-08T04:49:12Z,17715,Gila
70463574,2018-06-08T04:37:57Z,29336,Scythe Fleet Issue
70463482,2018-06-08T04:25:56Z,621,Caracal
70463462,2018-06-08T04:23:59Z,17715,Gila
70463073,2018-06-08T03:47:50Z,17718,Phantasm
70462401,2018-06-08T02:52:27Z,17715,Gila
70462335,2018-06-08T02:47:39Z,627,Thorax
70462323,2018-06-08T02:47:03Z,621,Caracal
70462254,2018-06-08T02:39:18Z,17715,Gila
70462248,2018-06-08T02:38:52Z,626,Vexor
70462105,2018-06-08T02:26:18Z,29340,Osprey Navy Issue
70462009,2018-06-08T02:17:45Z,628,Arbitrator
70461979,2018-06-08T02:15:04Z,33470,Stratios
70461768,2018-06-08T01:57:54Z,17715,Gila
70461508,2018-06-08T01:36:15Z,12015,Muninn
70461484,2018-06-08T01:34:11Z,17715,Gila
70461414,2018-06-08T01:30:16Z,621,Caracal
70461035,2018-06-08T00:57:45Z,2006,Omen
70460969,2018-06-08T00:53:18Z,17715,Gila
70460915,2018-06-08T00:48:36Z,17715,Gila
70460867,2018-06-08T00:42:55Z,629,Rupture
70460828,2018-06-08T00:40:01Z,630,Bellicose
70460782,2018-06-08T00:35:54Z,11995,Onyx
70460446,2018-06-08T00:00:54Z,12005,Ishtar
70460407,2018-06-07T23:58:38Z,12005,Ishtar
70460295,2018-06-07T23:50:27Z,17715,Gila
70459531,2018-06-07T22:49:59Z,33470,Stratios
70459373,2018-06-07T22:34:10Z,621,Caracal
70459114,2018-06-07T22:17:12Z,11999,Vagabond
70459002,2018-06-07T22:09:11Z,626,Vexor
70458806,2018-06-07T21:55:51Z,626,Vexor
70458751,2018-06-07T21:51:47Z,17715,Gila
70458565,2018-06-07T21:41:02Z,17713,Stabber Fleet Issue
70458510,2018-06-07T21:37:37Z,12005,Ishtar
70458310,2018-06-07T21:27:28Z,623,Moa
70458260,2018-06-07T21:25:04Z,17722,Vigilant
70457885,2018-06-07T21:07:40Z,17715,Gila
70457556,2018-06-07T20:50:00Z,17715,Gila
70457423,2018-06-07T20:42:50Z,33470,Stratios
70457343,2018-06-07T20:39:02Z,623,Moa
70457303,2018-06-07T20:37:41Z,47270,Vedmak
70457229,2018-06-07T20:33:34Z,627,Thorax
70457143,2018-06-07T20:28:42Z,12019,Sacrilege
70456987,2018-06-07T20:21:29Z,11993,Cerberus
70456975,2018-06-07T20:21:02Z,12005,Ishtar
70456967,2018-06-07T20:20:34Z,621,Caracal
70456701,2018-06-07T20:05:38Z,11999,Vagabond
70456676,2018-06-07T20:04:56Z,629,Rupture
70456469,2018-06-07T19:54:42Z,17715,Gila
70456289,2018-06-07T19:46:04Z,17843,Vexor Navy Issue
70456287,2018-06-07T19:45:58Z,621,Caracal
70456245,2018-06-07T19:43:30Z,626,Vexor
70456018,2018-06-07T19:34:16Z,33470,Stratios
70455777,2018-06-07T19:23:04Z,621,Caracal
70455651,2018-06-07T19:19:47Z,12005,Ishtar
70455489,2018-06-07T19:12:30Z,12019,Sacrilege
70455304,2018-06-07T19:05:37Z,11993,Cerberus
70455281,2018-06-07T19:04:22Z,17715,Gila
70454557,2018-06-07T18:27:47Z,17715,Gila
70454279,2018-06-07T18:15:51Z,2006,Omen
70454200,2018-06-07T18:11:23Z,621,Caracal
70454195,2018-06-07T18:11:05Z,17715,Gila
70454192,2018-06-07T18:11:05Z,622,Stabber
70454183,2018-06-07T18:10:45Z,17715,Gila
70454098,2018-06-07T18:08:09Z,17715,Gila
70454063,2018-06-07T18:06:41Z,11999,Vagabond
70453737,2018-06-07T17:54:51Z,17715,Gila
70453706,2018-06-07T17:53:16Z,17843,Vexor Navy Issue
70453545,2018-06-07T17:44:46Z,626,Vexor
70453543,2018-06-07T17:44:43Z,17715,Gila
70453524,2018-06-07T17:43:38Z,17843,Vexor Navy Issue
70453344,2018-06-07T17:30:34Z,17715,Gila
70453159,2018-06-07T17:18:10Z,626,Vexor
70453070,2018-06-07T17:13:34Z,622,Stabber
70453042,2018-06-07T17:12:11Z,12019,Sacrilege
70452939,2018-06-07T17:05:08Z,623,Moa
70452870,2018-06-07T17:00:52Z,17843,Vexor Navy Issue
70452859,2018-06-07T17:00:04Z,12013,Broadsword
70452753,2018-06-07T16:54:16Z,17715,Gila
70452495,2018-06-07T16:38:23Z,17715,Gila
70452467,2018-06-07T16:36:06Z,33470,Stratios
70452332,2018-06-07T16:26:31Z,17720,Cynabal
70452021,2018-06-07T16:08:07Z,12019,Sacrilege
70451934,2018-06-07T16:01:56Z,17715,Gila
70451790,2018-06-07T15:53:27Z,623,Moa
70451704,2018-06-07T15:45:31Z,17843,Vexor Navy Issue
70451253,2018-06-07T15:11:53Z,17715,Gila
70451069,2018-06-07T14:59:37Z,17843,Vexor Navy Issue
70450941,2018-06-07T14:50:27Z,626,Vexor
70450929,2018-06-07T14:49:50Z,17715,Gila
70450910,2018-06-07T14:48:33Z,12019,Sacrilege
70450410,2018-06-07T14:05:54Z,12015,Muninn
70449839,2018-06-07T13:31:51Z,621,Caracal
70449604,2018-06-07T13:19:18Z,12019,Sacrilege
70449593,2018-06-07T13:18:45Z,17715,Gila
70449552,2018-06-07T13:16:58Z,622,Stabber
70449475,2018-06-07T13:09:54Z,17718,Phantasm
70449449,2018-06-07T13:07:25Z,627,Thorax
70449445,2018-06-07T13:06:36Z,12019,Sacrilege
70449412,2018-06-07T13:04:08Z,628,Arbitrator
70449138,2018-06-07T12:41:26Z,17715,Gila
70449078,2018-06-07T12:36:03Z,12019,Sacrilege
70448989,2018-06-07T12:25:57Z,17715,Gila
70448981,2018-06-07T12:25:27Z,17715,Gila
70448747,2018-06-07T12:01:37Z,17715,Gila
70448672,2018-06-07T11:51:48Z,12005,Ishtar
70448601,2018-06-07T11:45:08Z,12005,Ishtar
70448228,2018-06-07T10:33:47Z,17715,Gila
70448183,2018-06-07T10:29:02Z,621,Caracal
70448097,2018-06-07T10:18:37Z,17720,Cynabal
70447942,2018-06-07T10:00:46Z,17720,Cynabal
70447738,2018-06-07T09:33:28Z,621,Caracal
70447494,2018-06-07T08:59:36Z,12023,Deimos
70446309,2018-06-07T06:28:12Z,621,Caracal
70445819,2018-06-07T05:16:37Z,621,Caracal
70445652,2018-06-07T04:55:43Z,11993,Cerberus
70445539,2018-06-07T04:44:53Z,630,Bellicose
70445272,2018-06-07T04:26:33Z,12005,Ishtar
70445267,2018-06-07T04:26:20Z,12005,Ishtar
70444803,2018-06-07T03:48:19Z,17715,Gila
70444588,2018-06-07T03:30:35Z,17715,Gila
70444582,2018-06-07T03:29:57Z,33470,Stratios
70443661,2018-06-07T02:25:44Z,12005,Ishtar
70443043,2018-06-07T01:44:07Z,17715,Gila
70442694,2018-06-07T01:15:15Z,17715,Gila
70442645,2018-06-07T01:11:13Z,17715,Gila
70442276,2018-06-07T00:42:42Z,627,Thorax
70441972,2018-06-07T00:12:46Z,623,Moa
70441629,2018-06-06T23:46:02Z,17715,Gila
70441536,2018-06-06T23:39:02Z,12005,Ishtar
70441170,2018-06-06T23:05:06Z,12005,Ishtar
70441030,2018-06-06T22:55:17Z,17715,Gila
70440961,2018-06-06T22:48:51Z,17715,Gila
70440927,2018-06-06T22:46:27Z,17715,Gila
70440849,2018-06-06T22:39:53Z,11959,Rook
70440525,2018-06-06T22:17:29Z,17715,Gila
70440325,2018-06-06T22:03:23Z,17713,Stabber Fleet Issue
70440275,2018-06-06T21:59:21Z,12005,Ishtar
70439835,2018-06-06T21:32:58Z,17715,Gila
70439764,2018-06-06T21:29:36Z,17843,Vexor Navy Issue
70439682,2018-06-06T21:26:15Z,17720,Cynabal
70439555,2018-06-06T21:20:16Z,12019,Sacrilege
70439385,2018-06-06T21:10:03Z,17715,Gila
70439298,2018-06-06T21:05:01Z,2006,Omen
70439236,2018-06-06T21:02:14Z,12003,Zealot
70439019,2018-06-06T20:51:32Z,17634,Caracal Navy Issue
70438968,2018-06-06T20:48:38Z,17715,Gila
70438460,2018-06-06T20:32:53Z,12023,Deimos
70438421,2018-06-06T20:32:15Z,12005,Ishtar
70438271,2018-06-06T20:26:39Z,17715,Gila
70438052,2018-06-06T20:17:27Z,33818,Orthrus
70438034,2018-06-06T20:16:30Z,17843,Vexor Navy Issue
70437662,2018-06-06T20:01:51Z,33470,Stratios
70437252,2018-06-06T19:43:37Z,17715,Gila
70436872,2018-06-06T19:24:32Z,630,Bellicose
70436450,2018-06-06T19:10:01Z,17715,Gila
70436426,2018-06-06T19:09:09Z,623,Moa
70436394,2018-06-06T19:07:54Z,12019,Sacrilege
70436063,2018-06-06T18:52:30Z,17843,Vexor Navy Issue
70436002,2018-06-06T18:49:20Z,17720,Cynabal
70435958,2018-06-06T18:47:39Z,12005,Ishtar
70435925,2018-06-06T18:46:09Z,12005,Ishtar
70435655,2018-06-06T18:31:45Z,17715,Gila
70435175,2018-06-06T18:04:31Z,12005,Ishtar
70434931,2018-06-06T17:53:39Z,17715,Gila
70434822,2018-06-06T17:47:28Z,17715,Gila
70434704,2018-06-06T17:41:09Z,11999,Vagabond
70434692,2018-06-06T17:40:30Z,12019,Sacrilege
70434616,2018-06-06T17:36:44Z,623,Moa
70434435,2018-06-06T17:26:02Z,17715,Gila
70433798,2018-06-06T16:49:21Z,11999,Vagabond
70433471,2018-06-06T16:26:02Z,17715,Gila
70433017,2018-06-06T15:56:37Z,17715,Gila
70432237,2018-06-06T14:57:54Z,17715,Gila
70432105,2018-06-06T14:50:13Z,17715,Gila
70431987,2018-06-06T14:40:53Z,17715,Gila
70431960,2018-06-06T14:39:31Z,12023,Deimos
70431959,2018-06-06T14:39:01Z,626,Vexor
70431893,2018-06-06T14:34:58Z,12005,Ishtar
70431851,2018-06-06T14:31:44Z,17715,Gila
70431009,2018-06-06T13:43:56Z,12005,Ishtar
70430781,2018-06-06T13:28:31Z,17715,Gila
70430710,2018-06-06T13:22:09Z,17715,Gila
70430643,2018-06-06T13:18:38Z,12005,Ishtar
70430542,2018-06-06T13:09:53Z,11993,Cerberus
70430499,2018-06-06T13:07:04Z,17715,Gila
70430466,2018-06-06T13:05:23Z,17715,Gila
70430343,2018-06-06T12:54:10Z,17715,Gila
70430215,2018-06-06T12:42:10Z,17715,Gila
70427785,2018-06-06T08:39:47Z,17715,Gila
70427730,2018-06-06T08:34:20Z,12019,Sacrilege
70427652,2018-06-06T08:26:01Z,17715,Gila
70427649,2018-06-06T08:25:58Z,29337,Augoror Navy Issue
70427376,2018-06-06T07:55:14Z,17715,Gila
70426957,2018-06-06T06:54:25Z,17715,Gila
70426830,2018-06-06T06:36:30Z,17715,Gila
70426824,2018-06-06T06:35:46Z,11993,Cerberus
70426765,2018-06-06T06:27:56Z,621,Caracal
70426758,2018-06-06T06:26:53Z,12019,Sacrilege
70426628,2018-06-06T06:08:57Z,621,Caracal
70426485,2018-06-06T05:45:48Z,626,Vexor
70426015,2018-06-06T04:49:38Z,12005,Ishtar
70425975,2018-06-06T04:45:48Z,17715,Gila
70425834,2018-06-06T04:33:08Z,12005,Ishtar
70425676,2018-06-06T04:16:21Z,12019,Sacrilege
70425570,2018-06-06T04:04:55Z,623,Moa
70425505,2018-06-06T03:57:46Z,17715,Gila
70425468,2018-06-06T03:52:44Z,11999,Vagabond
70425435,2018-06-06T03:49:06Z,29337,Augoror Navy Issue
70425399,2018-06-06T03:45:49Z,629,Rupture
70425301,2018-06-06T03:36:34Z,17715,Gila
70424702,2018-06-06T02:42:55Z,17715,Gila
70424502,2018-06-06T02:26:36Z,17715,Gila
70424492,2018-06-06T02:25:57Z,621,Caracal
70424385,2018-06-06T02:17:22Z,17715,Gila
70424170,2018-06-06T02:03:42Z,12003,Zealot
70423908,2018-06-06T01:42:01Z,12019,Sacrilege
70423829,2018-06-06T01:35:08Z,29336,Scythe Fleet Issue
70423820,2018-06-06T01:34:36Z,17715,Gila
70423743,2018-06-06T01:27:36Z,11999,Vagabond
70423709,2018-06-06T01:25:10Z,29340,Osprey Navy Issue
70423254,2018-06-06T00:49:51Z,12005,Ishtar
70423157,2018-06-06T00:43:21Z,621,Caracal
70422772,2018-06-06T00:08:07Z,626,Vexor
70422739,2018-06-06T00:03:41Z,626,Vexor
70422711,2018-06-06T00:00:41Z,17715,Gila
70422553,2018-06-05T23:51:38Z,17715,Gila
70422505,2018-06-05T23:47:06Z,12019,Sacrilege
70422468,2018-06-05T23:43:30Z,17715,Gila
70422307,2018-06-05T23:30:09Z,17715,Gila
70422293,2018-06-05T23:29:14Z,626,Vexor
70422180,2018-06-05T23:22:31Z,630,Bellicose
70421724,2018-06-05T22:49:54Z,12019,Sacrilege
70421709,2018-06-05T22:49:21Z,12023,Deimos
70421678,2018-06-05T22:47:55Z,17634,Caracal Navy Issue
70421668,2018-06-05T22:47:23Z,624,Maller
70421561,2018-06-05T22:42:28Z,17715,Gila
70421331,2018-06-05T22:24:55Z,12005,Ishtar
70421001,2018-06-05T21:59:44Z,12019,Sacrilege
70420712,2018-06-05T21:43:25Z,12005,Ishtar
70420497,2018-06-05T21:32:31Z,622,Stabber
70420055,2018-06-05T21:13:11Z,629,Rupture
70420031,2018-06-05T21:12:11Z,621,Caracal
70419924,2018-06-05T21:06:57Z,17715,Gila
70419762,2018-06-05T20:59:57Z,621,Caracal
70419666,2018-06-05T20:55:04Z,17715,Gila
70419397,2018-06-05T20:45:07Z,2006,Omen
70418979,2018-06-05T20:27:57Z,2006,Omen
70418758,2018-06-05T20:19:36Z,2006,Omen
70418729,2018-06-05T20:18:31Z,17715,Gila
70418479,2018-06-05T20:09:33Z,17715,Gila
70418251,2018-06-05T20:01:26Z,12019,Sacrilege
70418201,2018-06-05T19:58:40Z,626,Vexor
70417974,2018-06-05T19:49:35Z,17715,Gila
70417736,2018-06-05T19:41:04Z,12019,Sacrilege
70417730,2018-06-05T19:40:53Z,626,Vexor
70417711,2018-06-05T19:40:07Z,628,Arbitrator
70417198,2018-06-05T19:17:28Z,12019,Sacrilege
70416758,2018-06-05T19:00:55Z,17715,Gila
70416610,2018-06-05T18:54:19Z,621,Caracal
70416500,2018-06-05T18:49:51Z,17843,Vexor Navy Issue
70416408,2018-06-05T18:46:31Z,17715,Gila
70416384,2018-06-05T18:45:37Z,17715,Gila
70416364,2018-06-05T18:44:48Z,17713,Stabber Fleet Issue
70416086,2018-06-05T18:32:53Z,12005,Ishtar
70415766,2018-06-05T18:18:59Z,12023,Deimos
70415629,2018-06-05T18:12:27Z,623,Moa
70415429,2018-06-05T17:59:20Z,47270,Vedmak
70415322,2018-06-05T17:53:24Z,12005,Ishtar
70415318,2018-06-05T17:53:10Z,17843,Vexor Navy Issue
70414953,2018-06-05T17:30:37Z,33470,Stratios
70414824,2018-06-05T17:23:58Z,12019,Sacrilege
70414793,2018-06-05T17:22:31Z,33470,Stratios
70414655,2018-06-05T17:14:43Z,17715,Gila
70414614,2018-06-05T17:12:38Z,17715,Gila
70414343,2018-06-05T16:55:33Z,11993,Cerberus
70414106,2018-06-05T16:40:34Z,17715,Gila
70414014,2018-06-05T16:35:16Z,17715,Gila
70413851,2018-06-05T16:25:35Z,17715,Gila
70413439,2018-06-05T16:04:32Z,623,Moa
70413116,2018-06-05T15:47:33Z,12015,Muninn
70412937,2018-06-05T15:35:23Z,621,Caracal
70412909,2018-06-05T15:33:35Z,11999,Vagabond
70412886,2018-06-05T15:32:05Z,17720,Cynabal
70412880,2018-06-05T15:31:41Z,621,Caracal
70412368,2018-06-05T14:58:34Z,11993,Cerberus
70412265,2018-06-05T14:48:54Z,33470,Stratios
70412112,2018-06-05T14:36:26Z,17715,Gila
70412003,2018-06-05T14:23:51Z,17922,Ashimmu
70411606,2018-06-05T10:22:43Z,17843,Vexor Navy Issue
70411442,2018-06-05T10:09:05Z,12005,Ishtar
70411435,2018-06-05T10:07:42Z,33470,Stratios
70411176,2018-06-05T09:38:24Z,17922,Ashimmu
70411142,2018-06-05T09:34:07Z,621,Caracal
70411065,2018-06-05T09:26:44Z,29337,Augoror Navy Issue
70410950,2018-06-05T09:14:09Z,11999,Vagabond
70410885,2018-06-05T09:06:28Z,17715,Gila
70410812,2018-06-05T08:58:59Z,17715,Gila
70410616,2018-06-05T08:41:50Z,17715,Gila
70410448,2018-06-05T08:19:02Z,621,Caracal
70410432,2018-06-05T08:17:20Z,12005,Ishtar
70410386,2018-06-05T08:11:20Z,17715,Gila
70410196,2018-06-05T07:49:11Z,11993,Cerberus
70410132,2018-06-05T07:42:14Z,12005,Ishtar
70410007,2018-06-05T07:29:27Z,621,Caracal
70409945,2018-06-05T07:21:18Z,17715,Gila
70409595,2018-06-05T06:43:08Z,17634,Caracal Navy Issue
70409492,2018-06-05T06:31:08Z,17715,Gila
70409135,2018-06-05T05:49:58Z,17843,Vexor Navy Issue
70409040,2018-06-05T05:38:44Z,17843,Vexor Navy Issue
70408973,2018-06-05T05:31:36Z,12023,Deimos
70408939,2018-06-05T05:27:40Z,621,Caracal
70408828,2018-06-05T05:13:49Z,626,Vexor
70408735,2018-06-05T05:00:12Z,626,Vexor
70408655,2018-06-05T04:51:08Z,17715,Gila
70408572,2018-06-05T04:44:37Z,12023,Deimos
70408381,2018-06-05T04:25:26Z,17715,Gila
70408335,2018-06-05T04:20:20Z,623,Moa
70408100,2018-06-05T03:55:43Z,11999,Vagabond
70407943,2018-06-05T03:39:47Z,17715,Gila
70407608,2018-06-05T03:11:10Z,17715,Gila
70407444,2018-06-05T03:04:11Z,17715,Gila
70407039,2018-06-05T02:34:17Z,12023,Deimos
70406961,2018-06-05T02:27:39Z,12005,Ishtar
70406939,2018-06-05T02:26:01Z,621,Caracal
70406825,2018-06-05T02:17:50Z,621,Caracal
70406397,2018-06-05T01:47:19Z,626,Vexor
70406377,2018-06-05T01:45:24Z,12019,Sacrilege
70405913,2018-06-05T01:10:03Z,12005,Ishtar
70405871,2018-06-05T01:06:39Z,12019,Sacrilege
70405518,2018-06-05T00:39:04Z,626,Vexor
70405517,2018-06-05T00:39:02Z,626,Vexor
70405397,2018-06-05T00:27:59Z,12019,Sacrilege
70405232,2018-06-05T00:15:36Z,17715,Gila
70405148,2018-06-05T00:06:48Z,17715,Gila
70405117,2018-06-05T00:04:23Z,17715,Gila
70404952,2018-06-04T23:50:37Z,17715,Gila
70404902,2018-06-04T23:48:18Z,12019,Sacrilege
70404816,2018-06-04T23:40:21Z,17715,Gila
70404739,2018-06-04T23:33:42Z,12019,Sacrilege
70404708,2018-06-04T23:31:41Z,11993,Cerberus
70404383,2018-06-04T23:08:37Z,621,Caracal
70404231,2018-06-04T22:59:11Z,12005,Ishtar
70404073,2018-06-04T22:50:11Z,17715,Gila
70403959,2018-06-04T22:42:24Z,17715,Gila
70403929,2018-06-04T22:39:45Z,17715,Gila
70403093,2018-06-04T21:54:24Z,17715,Gila
70402979,2018-06-04T21:47:12Z,628,Arbitrator
70402959,2018-06-04T21:45:38Z,17715,Gila
70402884,2018-06-04T21:41:39Z,626,Vexor
70402853,2018-06-04T21:39:44Z,29340,Osprey Navy Issue
70402779,2018-06-04T21:36:03Z,17715,Gila
70402645,2018-06-04T21:29:55Z,630,Bellicose
70402547,2018-06-04T21:25:06Z,17715,Gila
70402400,2018-06-04T21:18:43Z,12023,Deimos
70402187,2018-06-04T21:10:23Z,12019,Sacrilege
70402035,2018-06-04T21:04:48Z,12005,Ishtar
70401981,2018-06-04T21:01:53Z,17713,Stabber Fleet Issue
70401961,2018-06-04T21:00:57Z,12005,Ishtar
70401920,2018-06-04T20:59:13Z,12019,Sacrilege
70401768,2018-06-04T20:52:29Z,2006,Omen
70401637,2018-06-04T20:47:13Z,17715,Gila
70401504,2018-06-04T20:41:46Z,626,Vexor
70401203,2018-06-04T20:26:48Z,17843,Vexor Navy Issue
70400730,2018-06-04T20:05:58Z,623,Moa
70400300,2018-06-04T19:49:50Z,12019,Sacrilege
70399951,2018-06-04T19:38:48Z,29337,Augoror Navy Issue
70399716,2018-06-04T19:31:09Z,17715,Gila
70399437,2018-06-04T19:18:23Z,17715,Gila
70399313,2018-06-04T19:12:17Z,17715,Gila
70399221,2018-06-04T19:07:18Z,17715,Gila
70399165,2018-06-04T19:04:29Z,621,Caracal
70399139,2018-06-04T19:03:05Z,17715,Gila
70398539,2018-06-04T18:34:03Z,11993,Cerberus
70398415,2018-06-04T18:28:05Z,12015,Muninn
70398260,2018-06-04T18:21:55Z,11993,Cerberus
70398102,2018-06-04T18:14:53Z,12019,Sacrilege
70397851,2018-06-04T18:02:49Z,17715,Gila
70397761,2018-06-04T17:58:26Z,624,Maller
70397739,2018-06-04T17:57:20Z,626,Vexor
70397678,2018-06-04T17:54:06Z,29336,Scythe Fleet Issue
70397326,2018-06-04T17:37:02Z,47270,Vedmak
70397090,2018-06-04T17:23:01Z,623,Moa
70397034,2018-06-04T17:20:33Z,17715,Gila
70396842,2018-06-04T17:08:11Z,17715,Gila
70396805,2018-06-04T17:06:26Z,17715,Gila
70396665,2018-06-04T16:57:28Z,17715,Gila
70396465,2018-06-04T16:46:35Z,17715,Gila
70396407,2018-06-04T16:43:33Z,17715,Gila
70396256,2018-06-04T16:34:47Z,12023,Deimos
70396160,2018-06-04T16:29:44Z,17843,Vexor Navy Issue
70395583,2018-06-04T15:54:24Z,17715,Gila
70395575,2018-06-04T15:54:07Z,626,Vexor
70395523,2018-06-04T15:50:40Z,621,Caracal
70395140,2018-06-04T15:28:34Z,623,Moa
70395043,2018-06-04T15:22:36Z,12019,Sacrilege
70394980,2018-06-04T15:18:55Z,12005,Ishtar
70394843,2018-06-04T15:08:09Z,12019,Sacrilege
70394831,2018-06-04T15:06:59Z,17715,Gila
70394721,2018-06-04T14:59:01Z,11993,Cerberus
70394259,2018-06-04T14:24:44Z,33470,Stratios
70394055,2018-06-04T14:11:20Z,12019,Sacrilege
70393951,2018-06-04T14:06:50Z,12019,Sacrilege
70393893,2018-06-04T14:00:50Z,17843,Vexor Navy Issue
70393863,2018-06-04T13:57:43Z,624,Maller
70393862,2018-06-04T13:57:41Z,17715,Gila
70393721,2018-06-04T13:47:44Z,12023,Deimos
70393529,2018-06-04T13:33:06Z,626,Vexor
70393493,2018-06-04T13:30:26Z,12005,Ishtar
70393228,2018-06-04T13:12:42Z,17715,Gila
70393098,2018-06-04T13:02:44Z,33470,Stratios
70393079,2018-06-04T13:01:20Z,12005,Ishtar
70393014,2018-06-04T12:55:53Z,627,Thorax
70392991,2018-06-04T12:54:00Z,17843,Vexor Navy Issue
70392577,2018-06-04T12:21:21Z,621,Caracal
70392406,2018-06-04T12:09:36Z,621,Caracal
70392033,2018-06-04T11:24:26Z,17715,Gila
70391834,2018-06-04T10:40:45Z,12003,Zealot
70391779,2018-06-04T10:34:26Z,17715,Gila
70391651,2018-06-04T10:23:37Z,17715,Gila
70391491,2018-06-04T10:04:56Z,17715,Gila
70391427,2018-06-04T09:58:20Z,626,Vexor
70391256,2018-06-04T09:36:58Z,17715,Gila
70391250,2018-06-04T09:36:16Z,12019,Sacrilege
70390977,2018-06-04T09:11:19Z,626,Vexor
70390976,2018-06-04T09:11:18Z,17715,Gila
70390842,2018-06-04T08:59:19Z,17715,Gila
70390826,2018-06-04T08:58:27Z,17715,Gila
70390755,2018-06-04T08:49:54Z,621,Caracal
70390743,2018-06-04T08:48:10Z,626,Vexor
70390708,2018-06-04T08:44:20Z,627,Thorax
70390631,2018-06-04T08:36:25Z,621,Caracal
70390594,2018-06-04T08:32:45Z,623,Moa
70390485,2018-06-04T08:20:00Z,17715,Gila
70390462,2018-06-04T08:18:07Z,17718,Phantasm
70390155,2018-06-04T07:39:52Z,17715,Gila
70390013,2018-06-04T07:20:41Z,12019,Sacrilege
70390012,2018-06-04T07:20:40Z,17715,Gila
70389859,2018-06-04T07:01:30Z,626,Vexor
70389784,2018-06-04T06:54:31Z,17715,Gila
70389339,2018-06-04T06:04:07Z,17715,Gila
70389250,2018-06-04T05:54:25Z,11999,Vagabond
70388912,2018-06-04T05:19:57Z,12005,Ishtar
70388600,2018-06-04T04:47:55Z,11999,Vagabond
70388528,2018-06-04T04:41:24Z,621,Caracal
70388343,2018-06-04T04:26:18Z,17715,Gila
70388199,2018-06-04T04:12:47Z,626,Vexor
70388013,2018-06-04T03:57:35Z,17715,Gila
70387924,2018-06-04T03:51:06Z,12019,Sacrilege
70387907,2018-06-04T03:49:26Z,623,Moa
70387797,2018-06-04T03:40:37Z,17715,Gila
70387621,2018-06-04T03:24:29Z,12019,Sacrilege
70387606,2018-06-04T03:23:29Z,17715,Gila
70387470,2018-06-04T03:11:06Z,626,Vexor
70387364,2018-06-04T03:04:30Z,12005,Ishtar
70387310,2018-06-04T03:01:08Z,627,Thorax
70387153,2018-06-04T02:51:30Z,622,Stabber
70387000,2018-06-04T02:42:29Z,12005,Ishtar
70386926,2018-06-04T02:37:52Z,17715,Gila
70386847,2018-06-04T02:31:44Z,17715,Gila
70386846,2018-06-04T02:31:43Z,33470,Stratios
70386358,2018-06-04T02:06:33Z,17715,Gila
70386280,2018-06-04T02:01:23Z,17715,Gila
70386249,2018-06-04T01:58:34Z,17718,Phantasm
70386226,2018-06-04T01:56:37Z,17715,Gila
70386131,2018-06-04T01:49:41Z,12019,Sacrilege
70385940,2018-06-04T01:35:55Z,621,Caracal
70385667,2018-06-04T01:17:22Z,17715,Gila
70385522,2018-06-04T01:06:11Z,626,Vexor
70385466,2018-06-04T01:02:18Z,17715,Gila
70385387,2018-06-04T00:58:14Z,621,Caracal
70385260,2018-06-04T00:48:58Z,17843,Vexor Navy Issue
70385144,2018-06-04T00:38:28Z,12005,Ishtar
70385069,2018-06-04T00:32:33Z,624,Maller
70384963,2018-06-04T00:26:32Z,629,Rupture
70384957,2018-06-04T00:26:06Z,12019,Sacrilege
70384948,2018-06-04T00:25:25Z,12005,Ishtar
70384849,2018-06-04T00:18:18Z,623,Moa
70384656,2018-06-04T00:04:13Z,11999,Vagabond
70384596,2018-06-03T23:58:40Z,623,Moa
70384586,2018-06-03T23:57:18Z,17715,Gila
70384473,2018-06-03T23:49:25Z,626,Vexor
70384320,2018-06-03T23:38:13Z,621,Caracal
70384219,2018-06-03T23:31:38Z,12005,Ishtar
70384034,2018-06-03T23:20:35Z,626,Vexor
70384019,2018-06-03T23:19:30Z,17843,Vexor Navy Issue
70383993,2018-06-03T23:17:53Z,12019,Sacrilege
70383902,2018-06-03T23:11:51Z,17709,Omen Navy Issue
70383741,2018-06-03T23:02:23Z,17715,Gila
70383701,2018-06-03T23:00:28Z,626,Vexor
70383603,2018-06-03T22:56:23Z,17718,Phantasm
70383448,2018-06-03T22:49:07Z,12005,Ishtar
70383326,2018-06-03T22:45:42Z,17715,Gila
70383323,2018-06-03T22:45:37Z,12005,Ishtar
70383300,2018-06-03T22:44:52Z,12019,Sacrilege
70383169,2018-06-03T22:39:00Z,12019,Sacrilege
70383026,2018-06-03T22:32:15Z,17715,Gila
70383017,2018-06-03T22:32:00Z,17715,Gila
70382915,2018-06-03T22:27:53Z,12005,Ishtar
70382888,2018-06-03T22:26:37Z,12005,Ishtar
70382391,2018-06-03T22:06:18Z,621,Caracal
70382319,2018-06-03T22:02:15Z,17715,Gila
70382263,2018-06-03T22:00:19Z,12023,Deimos
70382107,2018-06-03T21:52:13Z,17715,Gila
70381988,2018-06-03T21:46:16Z,12023,Deimos
70381596,2018-06-03T21:27:07Z,12015,Muninn
70381547,2018-06-03T21:25:12Z,17718,Phantasm
70381436,2018-06-03T21:20:22Z,12019,Sacrilege
